# t (s)	mx ()	my ()	mz ()
1.6150010019384778e-08	-0.15799281	0.9861166	-0.048258245
1.6200103300626058e-08	-0.1825341	0.98181784	-0.049187634
1.6250154407788385e-08	-0.20738801	0.9768178	-0.050080657
1.630029573688673e-08	-0.232573	0.9710778	-0.05092739
1.635039824984418e-08	-0.25796947	0.9645917	-0.051713157
1.6400448688367846e-08	-0.28350797	0.957349	-0.052425634
1.6450067145902484e-08	-0.308925	0.94940805	-0.053048927
1.650012079074772e-08	-0.33459195	0.940629	-0.053583134
1.655021607721438e-08	-0.36023012	0.93107665	-0.05401317
1.6600366479623725e-08	-0.38576606	0.9207608	-0.054330908
1.6650425569382112e-08	-0.41104445	0.9097351	-0.0545296
1.6700011013044047e-08	-0.43579736	0.8981255	-0.05460607
1.675011196410313e-08	-0.4604413	0.88573694	-0.054560304
1.6800171817405912e-08	-0.48462433	0.8727411	-0.054392077
1.6850320562212773e-08	-0.50834095	0.85915244	-0.05410415
1.6900429227095344e-08	-0.5314686	0.84505844	-0.053702664
1.695048585356533e-08	-0.55395025	0.8305197	-0.053195525
1.700009662366428e-08	-0.5755748	0.8157142	-0.052597284
1.7050167787956956e-08	-0.59670156	0.80042857	-0.05190734
1.7100269923739785e-08	-0.6171123	0.78484523	-0.051141657
1.71504213925072e-08	-0.63679427	0.76901275	-0.050311763
1.7200486429996303e-08	-0.65568495	0.7530259	-0.049432084
1.7250061862647532e-08	-0.6736425	0.7370635	-0.0485224
1.7300171122586083e-08	-0.69104064	0.72083914	-0.047575433
1.7350229690378945e-08	-0.70767534	0.70457965	-0.04661284
1.7400385303720965e-08	-0.72360945	0.68827105	-0.04564209
1.7450474766973398e-08	-0.7388094	0.67199564	-0.044675745
1.7500021740944888e-08	-0.75316536	0.65593183	-0.043731265
1.755015888294229e-08	-0.767029	0.639732	-0.042794503
1.760020508035375e-08	-0.78022826	0.62363213	-0.041884977
1.7650334656541504e-08	-0.79283696	0.6075872	-0.041005105
1.770047787007483e-08	-0.80486375	0.5916273	-0.04016093
1.7750524489533962e-08	-0.81631196	0.5757909	-0.039358117
1.780013092335954e-08	-0.82713926	0.560186	-0.03860464
1.7850219020898058e-08	-0.83757323	0.54452074	-0.037889015
1.7900298038561956e-08	-0.8475307	0.52894527	-0.037220843
1.795044735324273e-08	-0.8570522	0.5134285	-0.03660059
1.800052774863414e-08	-0.8661353	0.49800473	-0.036031008
1.8050073148504582e-08	-0.87472534	0.4828063	-0.03551717
1.810021115228224e-08	-0.8830384	0.46747565	-0.035047885
1.8150267699312657e-08	-0.8909767	0.4522068	-0.034630448
1.8200372944929197e-08	-0.8985797	0.43694583	-0.03426374
1.8250519185360572e-08	-0.905862	0.42168015	-0.033947896
1.830002463327524e-08	-0.9127455	0.40660152	-0.03368614
1.835016858000269e-08	-0.9194218	0.39130372	-0.033471517
1.8400277154822245e-08	-0.92580813	0.37597448	-0.033307612
1.8450333126477898e-08	-0.93191385	0.36060125	-0.033194155
