# t (s)	mx ()	my ()	mz ()
1.9404717188519463e-09	0.7611774	-0.24724278	0.59803325
1.945402102369492e-09	0.7575539	-0.27715284	0.58946884
1.9502657621684886e-09	0.75312626	-0.3067534	0.58042336
1.955172100782532e-09	0.7477891	-0.3366374	0.5706922
1.9600913048380053e-09	0.7415534	-0.36654812	0.56032217
1.9655063893349687e-09	0.73366433	-0.39932078	0.54819775
1.9704022182712667e-09	0.7256135	-0.42872706	0.5366014
1.9753349991452987e-09	0.7166327	-0.45805782	0.5243167
1.9801889731472354e-09	0.706962	-0.4865511	0.5116512
1.985111953423242e-09	0.69633406	-0.51499856	0.49823642
1.9900181953878104e-09	0.6849513	-0.542823	0.4843157
1.995435836688669e-09	0.6715081	-0.5728517	0.46833125
2.0003437704516495e-09	0.6585825	-0.5993516	0.45332327
2.005263094545593e-09	0.64496154	-0.6251775	0.437807
2.0101264152065063e-09	0.63088924	-0.64993036	0.42203206
2.0150535952903263e-09	0.61606926	-0.6741683	0.40564185
2.0205085283835732e-09	0.5990671	-0.6999637	0.3870597
2.0253740820189435e-09	0.5834344	-0.7220117	0.37013772
2.030288440250493e-09	0.5672549	-0.7433315	0.3527522
2.035208005080371e-09	0.5507215	-0.76369596	0.3350907
2.0400688326869766e-09	0.53410846	-0.78284085	0.3174247
2.0450089909142476e-09	0.5169953	-0.8012942	0.29928938
2.05046032966467e-09	0.49790543	-0.8204789	0.27911144
2.055314037534653e-09	0.4807786	-0.8365229	0.26103854
2.0602475404962827e-09	0.46329188	-0.851837	0.2426022
2.065152083692944e-09	0.44587183	-0.8660809	0.22424218
2.0700167694097563e-09	0.42859626	-0.8792593	0.20603247
2.0754837940981556e-09	0.4092284	-0.8929655	0.1856075
2.080412821043415e-09	0.3918445	-0.9043466	0.16726105
2.085267594360416e-09	0.37482452	-0.914677	0.1492832
2.0902037058115824e-09	0.35764915	-0.9243137	0.13112435
2.095106371627822e-09	0.34074265	-0.933049	0.11323315
2.1005199210357386e-09	0.32227537	-0.9417629	0.093672484
2.1054426375464486e-09	0.30568495	-0.9488718	0.07608618
2.110366654923098e-09	0.289299	-0.955239	0.05870702
2.1152180569022025e-09	0.2733721	-0.9608164	0.041809063
2.120167614363573e-09	0.25735673	-0.96582735	0.024815928
2.125052709433369e-09	0.24179105	-0.9701319	0.008303457
2.1304694898336904e-09	0.2248209	-0.97419834	-0.009688554
2.1354043242724455e-09	0.20963314	-0.97729045	-0.025775487
2.1403144676592876e-09	0.19478473	-0.9798199	-0.041482575
2.1451692572920133e-09	0.18036611	-0.9818137	-0.05670949
2.1501241193541185e-09	0.16592243	-0.98335874	-0.071930975
2.155571733166296e-09	0.1503622	-0.9845217	-0.088285014
2.1604180182768775e-09	0.13680243	-0.9851149	-0.10249168
2.1653611475675484e-09	0.12324639	-0.9853202	-0.11664511
2.170261132838126e-09	0.110081986	-0.98515195	-0.13033502
2.1751213672068364e-09	0.097291976	-0.9846447	-0.14357655
2.1800770504875933e-09	0.084523305	-0.98380345	-0.15673012
2.1855178388361474e-09	0.070818454	-0.982532	-0.17076524
2.1903674235888528e-09	0.058876168	-0.9811165	-0.18291676
2.195314076774859e-09	0.04695636	-0.97942126	-0.19496393
2.2002042063684292e-09	0.03542807	-0.97751653	-0.2065297
2.2050723449842547e-09	0.024199042	-0.9754141	-0.21770597
2.2100270291908584e-09	0.0130186025	-0.97308195	-0.22873768
2.2154639149483834e-09	0.0010313619	-0.9703212	-0.24044847
2.2203133282539093e-09	-0.009418654	-0.9676989	-0.25054955
2.225265298089285e-09	-0.019860795	-0.9648819	-0.26053345
2.2301455894274787e-09	-0.029932022	-0.9619829	-0.27005038
2.2350205424898152e-09	-0.039781094	-0.95897925	-0.27924222
2.2404962272487297e-09	-0.05060067	-0.9554926	-0.289198
2.24540397840267e-09	-0.060087163	-0.95227927	-0.2977957
2.2502576075809863e-09	-0.06928027	-0.9490307	-0.3060018
2.255214096349437e-09	-0.07848178	-0.94565123	-0.3140831
2.260083046625982e-09	-0.08734454	-0.94228	-0.32173377
2.265500558746079e-09	-0.097009204	-0.93847924	-0.32991835
2.270446128791197e-09	-0.10565908	-0.93497264	-0.33709502
2.275343698999562e-09	-0.1140698	-0.93147326	-0.34393105
2.280201977722726e-09	-0.122267365	-0.92798173	-0.3504519
2.2851593346830418e-09	-0.13048963	-0.92440474	-0.35684472
2.290022484698855e-09	-0.13842252	-0.9208868	-0.36286592
