# t (s)	mx ()	my ()	mz ()
3.570019784245291e-08	0.5225574	-0.8490551	-0.07409724
3.580042126063556e-08	0.5841349	-0.8080201	-0.07286072
3.5900065019027544e-08	0.6407212	-0.7640909	-0.07099309
3.600024362033939e-08	0.6925458	-0.7176737	-0.06867341
3.610050561310324e-08	0.73923177	-0.6697459	-0.06612472
3.620016051907224e-08	0.78064597	-0.6212579	-0.063567616
3.6300344630459055e-08	0.81757677	-0.57206917	-0.0611431
3.64000163661844e-08	0.85002834	-0.52290785	-0.059006788
3.6500266531858904e-08	0.8787619	-0.47328505	-0.05722955
3.660042929424754e-08	0.90393984	-0.42344102	-0.055888545
3.670007860843878e-08	0.92580587	-0.37339848	-0.05502399
3.68003269181981e-08	0.94484174	-0.322328	-0.054648317
3.690052362990144e-08	0.9610504	-0.27023154	-0.054777157
3.700014855340501e-08	0.9744228	-0.21703891	-0.055404197
3.710035676061466e-08	0.9850566	-0.16177359	-0.056525003
3.7200038589112356e-08	0.9926642	-0.10470972	-0.05810135
3.730020536416444e-08	0.99704427	-0.044987924	-0.06010126
3.740036499616273e-08	0.99776554	0.017294187	-0.062439818
3.75000410968042e-08	0.99438477	0.081840016	-0.06498715
3.760025443602972e-08	0.9863535	0.14911012	-0.0676082
3.770038996860042e-08	0.97320336	0.2182318	-0.070084766
3.780005439883009e-08	0.95465946	0.28815213	-0.072183594
3.790030090561983e-08	0.93035364	0.35857397	-0.07370789
3.8000454796814755e-08	0.9005276	0.42780703	-0.0744725
3.810009944834208e-08	0.86577797	0.4943305	-0.074395336
3.820035163196851e-08	0.82640105	0.55775625	-0.07349049
3.830002777580284e-08	0.78371793	0.61646205	-0.0718797
3.8400199492158416e-08	0.73818624	0.67053115	-0.0697274
3.85004100260389e-08	0.6908397	0.71945107	-0.06725277
3.8600095872533267e-08	0.64264774	0.7630352	-0.06468229
3.870027883383366e-08	0.59361684	0.8019824	-0.062175333
3.8800476193830086e-08	0.54427963	0.8364339	-0.05989344
3.890015692279691e-08	0.49501887	0.8666479	-0.05795609
3.900039478680168e-08	0.44527188	0.89334583	-0.05641799
3.910003337412455e-08	0.39546287	0.9165697	-0.05534439
3.920020007929997e-08	0.34478965	0.936864	-0.054750897
3.9300454099337146e-08	0.29316622	0.95430297	-0.05465873
3.940011768537686e-08	0.24060807	0.96888447	-0.055068064
3.950025797213121e-08	0.18619521	0.98075944	-0.055975676
3.960048571224829e-08	0.12977305	0.9897388	-0.057362817
3.970016090667923e-08	0.071405396	0.99555445	-0.05918009
3.9800307408596505e-08	0.010265664	0.9979288	-0.061382093
3.990049113992578e-08	-0.053496003	0.99638766	-0.06386302
4.0000171819240737e-08	-0.1194195	0.9904703	-0.066466615
4.010036128130963e-08	-0.18782301	0.9796101	-0.0690338
4.020051101302689e-08	-0.2577042	0.96339905	-0.07133114
4.0300186240141606e-08	-0.3278253	0.94168556	-0.07312572
4.040042521741975e-08	-0.39776498	0.9142257	-0.07423924
4.050006568785262e-08	-0.46546763	0.8816308	-0.07453354
4.0600225423864977e-08	-0.5304948	0.84412587	-0.07398352
4.070047548689938e-08	-0.59153664	0.80263376	-0.07265653
4.0800150552318e-08	-0.64752156	0.758361	-0.07072134
4.090033756621978e-08	-0.698699	0.7117146	-0.06836103
4.100053190886082e-08	-0.74471027	0.66368204	-0.06580047
4.110022293684194e-08	-0.7855321	0.61510265	-0.0632522
4.120044880933178e-08	-0.821912	0.5658568	-0.060855247
4.130008373857599e-08	-0.85384023	0.516692	-0.058761813
4.140029660267165e-08	-0.8821003	0.4670617	-0.057036858
4.1500551162492565e-08	-0.9068818	0.41712683	-0.055752434
4.160018917075473e-08	-0.928362	0.36701477	-0.054949127
4.170035184946338e-08	-0.9470221	0.3158745	-0.054636765
4.1800019463636864e-08	-0.96280706	0.26390132	-0.054826487
4.190025927466754e-08	-0.9759201	0.21018234	-0.055518705
4.20004044023914e-08	-0.98618287	0.15470527	-0.056699015
4.210004344712196e-08	-0.9933974	0.09738258	-0.058329724
4.2200293703195574e-08	-0.99734515	0.037296288	-0.06037881
4.230046074057164e-08	-0.99757415	-0.025318444	-0.06275277
4.2400076667068125e-08	-0.9936441	-0.09013884	-0.06531581
4.250029697423067e-08	-0.9849949	-0.15768455	-0.06793102
4.2600515245292344e-08	-0.9711593	-0.22705415	-0.07037582
4.270013658530816e-08	-0.95191795	-0.29701763	-0.07241155
4.280031779323573e-08	-0.92692006	-0.36732182	-0.073847726
4.29000060524274e-08	-0.8965788	-0.43600932	-0.07450827
4.3000231075865074e-08	-0.8610395	-0.5025439	-0.07432547
4.3100389375903915e-08	-0.8212023	-0.5654007	-0.073323525
4.320006418327115e-08	-0.7781409	-0.6235133	-0.0716352
4.330030994646497e-08	-0.7323057	-0.6769787	-0.06942888
4.3400484007225516e-08	-0.6848035	-0.7252294	-0.0669301
4.350013238840528e-08	-0.6365316	-0.7681731	-0.06436068
4.3600361347925625e-08	-0.58742803	-0.80655146	-0.061873503
4.3700056120570904e-08	-0.53831327	-0.8403064	-0.059638966
4.38002673304377e-08	-0.48876876	-0.87020504	-0.05773856
4.3900430985786646e-08	-0.4390234	-0.89644575	-0.056257058
4.400011231220064e-08	-0.38913256	-0.91928387	-0.055242628
4.410034617958296e-08	-0.338329	-0.9392212	-0.0547114
